Name,Link,Size,Extension,Bookmark,Category,MD5,SHA1,Deleted,Carved,Accessed,Modified,Created,Path,TrackId
cttunesvr.exe,,3816,exe,,Other files,F61DA44A12D859DD769B8F59EA7C3D25,4E0572722A4FBEB8A5F79753D808B3A4D4A471E2,false,false,Sat Mar 27 00:05:11 BRT 2021,Sat Mar 27 00:05:11 BRT 2021,Sat Jul 16 10:19:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-cttunesvr_31bf3856ad364e35_10.0.14393.0_none_c150a73b7cad683b/cttunesvr.exe,26041eeda1bd11730f083c1303dafaaa
cttunesvr.exe,,37888,exe,,Programs and Libraries,6195DAADC13B754748F501FBC1D1E29E,31694FF035BA74BAE083F0D970D6E5FCB9A29ECC,false,false,Fri Mar 26 16:02:38 BRT 2021,Thu Jan 07 19:34:49 BRT 2021,Fri Mar 26 16:02:38 BRT 2021,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-cttunesvr_31bf3856ad364e35_10.0.14393.4169_none_099e5231c08a44e7/cttunesvr.exe,a7a839c92d123e47aa55ba6f1e963bb5
dsacls.exe,,41472,exe,,Programs and Libraries,BD5D01E37D2D24D0713D67555E1D681C,6F7B3E9CB9B7061109471A8FA7451E3804E383E4,false,false,Wed Jun 28 14:33:31 BRT 2017,Wed Jun 28 14:33:31 BRT 2017,Sat Jul 16 10:20:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..-commandline-dsacls_31bf3856ad364e35_10.0.14393.0_none_1a7102185e624db4/dsacls.exe,1c9c44c50c685ceba16c666eca60de64
dsmgmt.exe,,176640,exe,,Programs and Libraries,44738679623A9676529A16156DABF89B,EBC9B9F8B5785BCE5DA26902EC229159211AFC8A,false,false,Fri Jun 21 18:38:05 BRT 2024,Fri Jun 21 18:38:05 BRT 2024,Sat Jul 16 10:20:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..-commandline-dsmgmt_31bf3856ad364e35_10.0.14393.0_none_1c2c3dce5d46c8a4/dsmgmt.exe,f1db0e5d32835db9089f2192bb56ba1f
netdom.exe,,75776,exe,,Programs and Libraries,31FD34FC0A0245A6A09DB558924FC551,97BFA9E1C266D873B6D80BF95B30C2FFF874EB10,false,false,Fri May 17 08:21:48 BRT 2024,Tue Jan 23 01:09:33 BRT 2024,Fri May 17 08:21:48 BRT 2024,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..-commandline-netdom_31bf3856ad364e35_10.0.14393.6707_none_216eb49e6e031da3/netdom.exe,19f73f54a855b6a23b232bbf0c8adb16
netdom.exe,,75776,exe,,Programs and Libraries,9AA661CECCDCB587CD23AE2595C6C96A,DA69AC46680BDBDB8036AB2A173C9601D112F817,false,false,Wed Oct 11 13:13:00 BRT 2023,Wed Aug 02 16:02:19 BRT 2023,Wed Oct 11 13:13:00 BRT 2023,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..-commandline-netdom_31bf3856ad364e35_10.0.14393.6167_none_21b595e26dcd0e07/netdom.exe,982507a54cd03acc91cbfe3b3e8301a8
dsmgmt.exe,,176640,exe,,Programs and Libraries,BC53D392B8063080456CFBD1E4A2E9E3,7128BB4DD07F2272C6FF9EDE94F71F8F23365011,false,false,Wed Oct 11 13:13:37 BRT 2023,Fri Jan 06 00:58:31 BRT 2023,Wed Oct 11 13:13:37 BRT 2023,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..-commandline-dsmgmt_31bf3856ad364e35_10.0.14393.5648_none_6441f142a14de1dd/dsmgmt.exe,c4bbadbe22faef54501eda96cd55f758
rendom.exe,,113152,exe,,Programs and Libraries,A7C19CAD9459AFE6BE7D60EABBB6797F,4070C67D537B2395DAE38AA3EEA3AA6BB548497A,false,false,Wed Jun 28 14:33:25 BRT 2017,Wed Jun 28 14:33:25 BRT 2017,Sat Jul 16 10:20:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..-commandline-rendom_31bf3856ad364e35_10.0.14393.0_none_8f139610a1af51c5/rendom.exe,55ceda9e2a11c9b53f27c287f83a91cf
dcdiag.exe,,430592,exe,,Programs and Libraries,046CCFAAED9EC9A9A9190241B1113A65,0F19C468EC5520EE827E9A3A00EE24C38C7B7733,false,false,Fri Jun 21 18:38:05 BRT 2024,Fri Jun 21 18:38:05 BRT 2024,Sat Jul 16 10:20:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..-commandline-dsdiag_31bf3856ad364e35_10.0.14393.0_none_1d84d4805c5e5252/dcdiag.exe,201cee6b2041e2031395fa9cf1734580
gpfixup.exe,,49664,exe,,Programs and Libraries,48618C6DB074EB67AED9240C41BE7D83,A9F988ED2E27E337105708EF003B0CCC0B279CDC,false,false,Wed Jun 28 14:33:25 BRT 2017,Wed Jun 28 14:33:25 BRT 2017,Sat Jul 16 10:20:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..-commandline-rendom_31bf3856ad364e35_10.0.14393.0_none_8f139610a1af51c5/gpfixup.exe,0008b7a57aaefb159e99a32a98b567b9
dcdiag.exe,,431104,exe,,Programs and Libraries,0F4912AD97F6613EF3E24A01F3F9175B,7134132D4C959C42289874BC55EB23D07E52B862,false,false,Wed Oct 11 13:13:37 BRT 2023,Fri Jan 06 00:59:07 BRT 2023,Wed Oct 11 13:13:37 BRT 2023,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..-commandline-dsdiag_31bf3856ad364e35_10.0.14393.5648_none_659a87f4a0656b8b/dcdiag.exe,7a1d8be3bc9b851509f7b613690696fa
IMJPDCT.EXE,,524800,exe,,Programs and Libraries,4BB57648D2936E60642F40822E77E493,DDEEC631C4B2B330AF85F822418E5102AE271135,false,false,Tue Oct 02 15:22:20 BRT 2018,Thu Aug 23 00:40:56 BRT 2018,Tue Oct 02 15:22:20 BRT 2018,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..-japanese-utilities_31bf3856ad364e35_10.0.14393.2457_none_06b373891465c685/IMJPDCT.EXE,b01e4c730c251371a1d229b966bdc6a9
IMJPUEX.EXE,,79360,exe,,Programs and Libraries,48288F9B61EB81FE9DEE7C75D949BC54,0AAB007ED017A559965CF38D3ACF0B25962A30C3,false,false,Tue Oct 02 15:22:21 BRT 2018,Thu Aug 23 00:45:28 BRT 2018,Tue Oct 02 15:22:21 BRT 2018,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..-japanese-utilities_31bf3856ad364e35_10.0.14393.2457_none_06b373891465c685/IMJPUEX.EXE,082180601a6b38a6616291761a747142
imjpuexc.exe,,32023,exe,,Other files,B17A0F966C9256B25A1ABD68DF1C987E,8CDE33086CC18F4361FB8883FB33F6B883951026,false,false,Wed May 20 22:31:25 BRT 2020,Wed May 20 22:31:25 BRT 2020,Sat Jul 16 10:20:05 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..andlinepropertytool_31bf3856ad364e35_10.0.14393.0_none_dc931edfdf2f93cf/imjpuexc.exe,a65098f1e3e4886c128f87163f11b7fa
imjpuexc.exe,,285696,exe,,Programs and Libraries,E125492F6FF994E44D07CF4D3D2CBA79,0C45CA98125C69E94C186DA2EB06024A9E233EA2,false,false,Tue Oct 02 15:27:10 BRT 2018,Thu Aug 23 00:40:52 BRT 2018,Tue Oct 02 15:27:10 BRT 2018,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..andlinepropertytool_31bf3856ad364e35_10.0.14393.2457_none_24bf838c23257d67/imjpuexc.exe,77c3db3204d17eceada7d230c5db26e5
dplaysvr.exe,,10476,exe,,Other files,AC7E6A1FA29F7E96A3E9FDCD26E5E642,57B949FDE8788A139A2A378BE4BE83E6F1C77A9C,false,false,Wed Aug 23 14:51:07 BRT 2017,Wed Aug 23 14:51:07 BRT 2017,Tue May 30 09:36:43 BRT 2017,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..directplay4-payload_31bf3856ad364e35_10.0.14393.953_none_3e19d5cf6dbf751a/dplaysvr.exe,ee020c040bc2567f905e8b870451e549
Dism.exe,,29489,exe,,Other files,CF7BEFB2EE43A780B1398418992E6D12,9B061D93F9344854970AEDEA03B11D71008D568A,false,false,Fri Sep 17 12:32:53 BRT 2021,Fri Sep 17 12:32:53 BRT 2021,Sat Jul 16 10:18:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..ervicing-management_31bf3856ad364e35_10.0.14393.0_none_2fff730f6c019e77/Dism.exe,3893dabc7aabceaca0eee61258c34ad1
Dism.exe,,229112,exe,,Programs and Libraries,D8D19D0BF0CB3C391E3FE484DDFD10D0,CAF65DAD26BA2D38D1A3E711FCE823EA922967A3,false,false,Fri Mar 26 16:03:41 BRT 2021,Thu Jan 07 20:03:42 BRT 2021,Fri Mar 26 16:03:41 BRT 2021,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..ervicing-management_31bf3856ad364e35_10.0.14393.4169_none_784d1e05afde7b23/Dism.exe,1a451cb611034515b151fee53d6aaeea
bootmgr.exe,,631104,exe,,Programs and Libraries,103469735E0510306D69B46F52B766A3,2A9965CE6B9B448A6A1F03AD268518B5699D7311,false,false,Sat Dec 23 07:24:07 BRT 2023,Tue Nov 14 01:48:15 BRT 2023,Sat Dec 23 07:24:07 BRT 2023,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..files-x86-minkernel_31bf3856ad364e35_10.0.14393.6522_none_1d412bea01d8f53a/bootmgr.exe,6ec96cfe24758d28cd4a2772e9e1f539
bootmgr.exe,,630696,exe,,Programs and Libraries,9E7F4FA4E0228B22CEBD623630992BBE,E9963EFDF7781C17607E769D0C61C262F942C0D2,false,false,Sat Dec 23 07:36:11 BRT 2023,Sat Dec 23 07:36:11 BRT 2023,Wed Oct 11 13:13:55 BRT 2023,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..files-x86-minkernel_31bf3856ad364e35_10.0.14393.6343_none_1d58b58e01c709a7/bootmgr.exe,656594c7fb679235dc0fce247a5b99dd
bootmgr.exe,,632752,exe,,Programs and Libraries,A0B61B61403C2D925EE01D2AE7DD8C6F,6E1EDADE6A7164CAB28F4E148BC04AABEEDDAF56,false,false,Fri May 17 08:22:54 BRT 2024,Thu Apr 04 23:17:47 BRT 2024,Fri May 17 08:22:54 BRT 2024,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..files-x86-minkernel_31bf3856ad364e35_10.0.14393.6897_none_1d274c4401eb7a93/bootmgr.exe,53689fe4fac484019e884a473c8a841e
bootmgr.exe,,632640,exe,,Programs and Libraries,A27DC7AD378D38D24A413AD45B64AD8E,52744849E12353520F95421C8633358BFA604EDF,false,false,Wed Jun 12 05:57:44 BRT 2024,Thu Jun 06 23:41:29 BRT 2024,Wed Jun 12 05:57:44 BRT 2024,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..files-x86-minkernel_31bf3856ad364e35_10.0.14393.7070_none_1d7c6c6e01abb21d/bootmgr.exe,8e20c737e577e2af8f9c4e3b590c4a28
DismHost.exe,,113040,exe,,Programs and Libraries,363A95EF0886A794E15A054D8EDA57B6,AEBD3A87966B40B22447774CB630619DBA15B95D,false,false,Fri Mar 26 16:02:30 BRT 2021,Thu Jan 07 20:00:56 BRT 2021,Fri Mar 26 16:02:30 BRT 2021,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..ing-management-core_31bf3856ad364e35_10.0.14393.5127_none_44d3cf40ccf48f9a/DismHost.exe,73af809c2f6f9acce7528079683dd6d7
IMJPSET.EXE,,9617,exe,,Other files,2F17F49B20968E08250020126D0B2054,632151D6F7F5D503B67BC3764171A32865C1BE59,false,false,Wed May 20 22:31:37 BRT 2020,Wed May 20 22:31:38 BRT 2020,Sat Jul 16 10:20:10 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..me-japanese-setting_31bf3856ad364e35_10.0.14393.0_none_8385c817db342721/IMJPSET.EXE,d996ff4a025503efafe99f9d15ee89c5
ldp.exe,,20117,exe,,Other files,26C6DA37A73F3763D6709D75E5A4FDEB,9EA2BA25679C61F499CAA827585BC94CD91C1C53,false,false,Fri Jul 28 19:56:12 BRT 2023,Fri Jul 28 19:56:13 BRT 2023,Sat Jul 16 10:20:12 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..n-tools-command-ldp_31bf3856ad364e35_10.0.14393.0_none_209720a35e9617c0/ldp.exe,f1fc7a53af23b0c1f01271bfdbf0c752
ldp.exe,,312832,exe,,Programs and Libraries,6F2C43157ECEE0E9E629AF44CB750C65,FEAA94DCAC0833FA8F52B1CEB45F3143F99D71F4,false,false,Thu Mar 03 09:43:03 BRT 2022,Wed Jan 05 08:54:19 BRT 2022,Thu Mar 03 09:43:03 BRT 2022,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..n-tools-command-ldp_31bf3856ad364e35_10.0.14393.4886_none_689b6111a2a99dce/ldp.exe,0fe0d2616a764fe5d857fcbc8a1b4b96
imecfmui.exe,,14420,exe,,Other files,64FE35C85689DB1114FE2573F13BA94E,2835B05B634CBA5FF51B43E052DD04E077872EF8,false,false,Wed May 20 22:31:43 BRT 2020,Wed May 20 22:31:43 BRT 2020,Sat Jul 16 10:19:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..omerfeedbackmanager_31bf3856ad364e35_10.0.14393.0_none_ad898b8eec869a0d/imecfmui.exe,80795258f598115d6bd260388c93714d
redirusr.exe,,12800,exe,,Programs and Libraries,77BB9DAC9658868AB6134A41677A6BF5,983A83C00B0322AE97F850C97239BBA6291C36C2,false,false,Wed Jun 28 14:33:27 BRT 2017,Wed Jun 28 14:33:27 BRT 2017,Sat Jul 16 10:20:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..ommandline-redirect_31bf3856ad364e35_10.0.14393.0_none_feb9b05a10e41cb0/redirusr.exe,6b252e53908d5dbf1925909e2a9d658a
redircmp.exe,,12800,exe,,Programs and Libraries,5ECA3F909AD97A6FBD957D94ED24CCE7,A1DE7FABE02B6A1AEAE18E1884C4DAA2D3551DD5,false,false,Wed Jun 28 14:33:27 BRT 2017,Wed Jun 28 14:33:27 BRT 2017,Sat Jul 16 10:20:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..ommandline-redirect_31bf3856ad364e35_10.0.14393.0_none_feb9b05a10e41cb0/redircmp.exe,1517cdf1b2e0f39f19800d0af5a7ed43
imecfmui.exe,,225280,exe,,Programs and Libraries,7A3392A7DAD4E024F7FAD9347AA68869,EA942E4DD7AAEBD701C170926F46D530596971C4,false,false,Tue Oct 02 15:27:27 BRT 2018,Thu Aug 23 00:44:13 BRT 2018,Tue Oct 02 15:27:27 BRT 2018,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..omerfeedbackmanager_31bf3856ad364e35_10.0.14393.2457_none_f5b5f03b307c83a5/imecfmui.exe,5aef578cc96df5ec921f534e4e52ce77
repadmin.exe,,15360,exe,,Other files,CE7F74152E5A072EBBFF45AA42805156,5156B897D568226C95BD9EC24E649900E3766EDF,false,false,Fri Jul 28 19:56:18 BRT 2023,Fri Jul 28 19:56:18 BRT 2023,Sat Jul 16 10:20:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..ommandline-repadmin_31bf3856ad364e35_10.0.14393.0_none_d219f6e7b170a482/repadmin.exe,e5161b3f34e55342e4ce13e1cc6391c7
dsdbutil.exe,,226816,exe,,Programs and Libraries,67E3F34756579AF593543D6F7F357FF1,5604A901D8576827F8BA5378EB9306170B6C811E,false,false,Wed Oct 11 13:13:37 BRT 2023,Fri Jan 06 00:56:10 BRT 2023,Wed Oct 11 13:13:37 BRT 2023,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..ommandline-dsdbutil_31bf3856ad364e35_10.0.14393.5648_none_5904b38f71cfb840/dsdbutil.exe,1bc441a38c01bf56dc901927ed99a909
ntdsutil.exe,,356352,exe,,Programs and Libraries,DE2100BD6ECAC5569B8E290514D1DA8C,7C4F04E607513E4688347BD32561455B3F047814,false,false,Wed Oct 11 13:13:37 BRT 2023,Fri Jan 06 00:55:49 BRT 2023,Wed Oct 11 13:13:37 BRT 2023,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..ommandline-ntdsutil_31bf3856ad364e35_10.0.14393.5648_none_f4bc9be5d1efa888/ntdsutil.exe,14ff12d7da3337fa28a6145817d64683
ntdsutil.exe,,356352,exe,,Programs and Libraries,134A09C0CD1D8523193E5805D83E7B32,8B599DD4EF9B3E283145F2CC6CAFB1BF18DC5CD4,false,false,Fri Jun 21 18:38:05 BRT 2024,Fri Jun 21 18:38:05 BRT 2024,Sat Jul 16 10:20:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..ommandline-ntdsutil_31bf3856ad364e35_10.0.14393.0_none_aca6e8718de88f4f/ntdsutil.exe,c4e280512fbdff642a6f409a72f02868
repadmin.exe,,263680,exe,,Programs and Libraries,C2CEF1293464AA09D1146D61F2399565,1A4281D288BA407666F4DC3BB84444EB72F53D8C,false,false,Thu Mar 03 09:43:02 BRT 2022,Wed Jan 05 08:54:19 BRT 2022,Thu Mar 03 09:43:02 BRT 2022,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..ommandline-repadmin_31bf3856ad364e35_10.0.14393.4886_none_1a1e3755f5842a90/repadmin.exe,41204bf646cd2eece4cb7385f8a9c68b
dxdiag.exe,,6178,exe,,Other files,D027CB343D39C0592A51424ECF478867,B718304BBD90C464FD6F648CB0BF0C89A723F4D5,false,false,Wed May 20 22:31:47 BRT 2020,Wed May 20 22:31:47 BRT 2020,Sat Jul 16 10:19:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..x-directxdiagnostic_31bf3856ad364e35_10.0.14393.0_none_f5196829bc192c01/dxdiag.exe,e2fae3cb7d69fb1e2c147d80effc08e3
dsdbutil.exe,,21395,exe,,Other files,28F08360DC981C3AA2102C1EB2719FA1,B68CA835E31230C1855D762A5F56DDBD3B4C2ABE,false,false,Thu Nov 16 04:07:07 BRT 2023,Thu Nov 16 04:07:08 BRT 2023,Sat Jul 16 10:20:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..ommandline-dsdbutil_31bf3856ad364e35_10.0.14393.0_none_10ef001b2dc89f07/dsdbutil.exe,a2642d6c7f0ccedf2551e5390d7908b8
dsadd.exe,,56320,exe,,Programs and Libraries,AD679BDF46998211261B131B1EE15687,FCD3B061A9EBDCA1D31A7C6BB3553C0C58324F42,false,false,Wed Jun 28 14:33:36 BRT 2017,Wed Jun 28 14:33:36 BRT 2017,Sat Jul 16 10:19:24 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..s-commandline-tools_31bf3856ad364e35_10.0.14393.0_none_9924d031d0819395/dsadd.exe,be40c44e867993459c5090a453d840f5
dsmod.exe,,54784,exe,,Programs and Libraries,1044928B005C950075A5B26292A704AA,5E17B2D957CCD72CF84BA76BD4874A1E151EA444,false,false,Wed Jun 28 14:33:36 BRT 2017,Wed Jun 28 14:33:36 BRT 2017,Sat Jul 16 10:19:24 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..s-commandline-tools_31bf3856ad364e35_10.0.14393.0_none_9924d031d0819395/dsmod.exe,238be6a70bfd25f7a2f4a66cc8c22c3d
dsmove.exe,,29696,exe,,Programs and Libraries,5D9A571700D46D81D03F861631D66BC7,7A0D008083B6953EECAA43DDE100BA2B27F6A5CA,false,false,Wed Jun 28 14:33:36 BRT 2017,Wed Jun 28 14:33:36 BRT 2017,Sat Jul 16 10:19:24 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..s-commandline-tools_31bf3856ad364e35_10.0.14393.0_none_9924d031d0819395/dsmove.exe,a43677a0c162abbacc4cd87e3123a812
dsget.exe,,71168,exe,,Programs and Libraries,24711D4A9816CF47C074756A881AEFCF,121A5F73C746814CA0B1D86FCE85BD7572D6DFB9,false,false,Wed Jun 28 14:33:36 BRT 2017,Wed Jun 28 14:33:36 BRT 2017,Sat Jul 16 10:19:24 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..s-commandline-tools_31bf3856ad364e35_10.0.14393.0_none_9924d031d0819395/dsget.exe,4d7955b9b6861bed86dc9c733d6c7268
dsquery.exe,,68608,exe,,Programs and Libraries,7A40A4B0439FD2D0ED7296F32867588A,FA262ACB449FCA564F0850189660647B0EC457AC,false,false,Wed Jun 28 14:33:36 BRT 2017,Wed Jun 28 14:33:36 BRT 2017,Sat Jul 16 10:19:24 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..s-commandline-tools_31bf3856ad364e35_10.0.14393.0_none_9924d031d0819395/dsquery.exe,641f69da15ce0ead2ca46d1541a0a8b1
dsrm.exe,,34304,exe,,Programs and Libraries,6897106B1B809C02E4687559E227E8F1,B64DDCA6037D918860E7C3694BCA2DDB3729406A,false,false,Wed Jun 28 14:33:36 BRT 2017,Wed Jun 28 14:33:36 BRT 2017,Sat Jul 16 10:19:24 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..s-commandline-tools_31bf3856ad364e35_10.0.14393.0_none_9924d031d0819395/dsrm.exe,1461dbaeb67b0829560bab2eb79fbabd
dxdiag.exe,,303104,exe,,Programs and Libraries,11FF96408DD51BF242DD06D19E38A723,F934343DB979D5640CD6F8DF884BA094AF5E72FF,false,false,Tue Oct 02 15:27:08 BRT 2018,Thu Aug 23 00:44:05 BRT 2018,Tue Oct 02 15:27:08 BRT 2018,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-d..x-directxdiagnostic_31bf3856ad364e35_10.0.14393.2457_none_3d45ccd6000f1599/dxdiag.exe,c72e746dca404d3ceddc28ca0fb36b34
setupugc.exe,,5403,exe,,Other files,B5F9CB114C30A03BE23BEEFBCB5656BD,DBFD65105E11D29B3894E0808A0B7478F4CB09EA,false,false,Wed May 20 22:32:00 BRT 2020,Wed May 20 22:32:00 BRT 2020,Sat Jul 16 10:18:09 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-deployment_31bf3856ad364e35_10.0.14393.0_none_cd44c6c24ba33554/setupugc.exe,352068e4ae7d8857741ffde79612f085
setupugc.exe,,114176,exe,,Programs and Libraries,3CFE082E8656AD66B5B9FFEB28CF4EC3,AF96723583AE4B0C161536E7A95FF4C8DDE780FA,false,false,Thu Oct 17 14:43:45 BRT 2019,Thu Mar 14 02:52:20 BRT 2019,Thu Oct 17 14:43:45 BRT 2019,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-deployment_31bf3856ad364e35_10.0.14393.2879_none_1547bec28fb7f4a0/setupugc.exe,9f3273d8c81d8e15d54a5a5bd5a0a091
esentutl.exe,,13193,exe,,Other files,F7AC24DD476E521BD25AB3FDAC373C2C,A049F458A39B414513B602E806263061D6DA450B,false,false,Wed May 20 22:32:06 BRT 2020,Wed May 20 22:32:06 BRT 2020,Sat Jul 16 10:18:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-e..ageengine-utilities_31bf3856ad364e35_10.0.14393.0_none_aae1bcf52396545e/esentutl.exe,415b30d958f76fa6e0f13eec0f5647a1
esentutl.exe,,306688,exe,,Programs and Libraries,74CEBAE6659A507EC5511E88E40F0D3B,532B65F6B4C017B0DC7E4E58C5D905767BD13027,false,false,Thu Oct 17 14:43:51 BRT 2019,Tue May 21 00:14:24 BRT 2019,Thu Oct 17 14:43:51 BRT 2019,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-e..ageengine-utilities_31bf3856ad364e35_10.0.14393.2999_none_f2dbe59d67b16249/esentutl.exe,deb8b213e3a0d6a97e3d54a6f58f6cb0
DWWIN.EXE,,18482,exe,,Other files,2457BCADA5B87F5DEAD5BD3581B29CDA,3A6D1B738C9785E762E44AB86C6A1B7CA92E6A0D,false,false,Fri Nov 13 14:34:32 BRT 2020,Fri Nov 13 14:34:32 BRT 2020,Sat Jul 16 10:19:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-e..ortingcompatibility_31bf3856ad364e35_10.0.14393.0_none_cff5754c53d9e495/DWWIN.EXE,af410f29a6a3c185e0216a24f1f472ee
DWWIN.EXE,,148992,exe,,Programs and Libraries,46E0539A2B523FC76D8BE77646B1F9F5,64B2DBC1ACDF454B067742538B28101775FF6D46,false,false,Wed Nov 11 20:24:39 BRT 2020,Thu Oct 29 01:02:03 BRT 2020,Wed Nov 11 20:24:39 BRT 2020,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-e..ortingcompatibility_31bf3856ad364e35_10.0.14393.4046_none_184c33f297b025bf/DWWIN.EXE,38e8df2b5d1337ab5bc29f8aa04a58fd
wevtutil.exe,,710,exe,,Other files,C3F2B38E7499309C9675E06CFB3DAC05,D613D5A51118EFE2F69F3CA19C9911A744C45C35,false,false,Wed May 20 22:32:08 BRT 2020,Wed May 20 22:32:08 BRT 2020,Sat Jul 16 10:18:11 BRT 2016,/SRVBSAWDC003-flat.vmdk/vol_vol3/Windows/WinSxS/x86_microsoft-windows-eventlog-commandline_31bf3856ad364e35_10.0.14393.0_none_922a0596db253ab9/wevtutil.exe,2a857ba1b37261b18fb6e1b825a6d7b7
